week,p0,p1,p2,f000_open,f000_high,f000_low,f000_settle,f001_open,f001_high,f001_low,f001_settle,f002_open,f002_high,f002_low,f002_settle,f003_open,f003_high,f003_low,f003_settle,f004_open,f004_high,f004_low,f004_settle,f005_open,f005_high,f005_low,f005_settle,f006_open,f006_high,f006_low,f006_settle,f007_open,f007_high,f007_low,f007_settle,f008_open,f008_high,f008_low,f008_settle,f009_open,f009_high,f009_low,f009_settle,f010_open,f010_high,f010_low,f010_settle,f011_open,f011_high,f011_low,f011_settle,f012_open,f012_high,f012_low,f012_settle,f013_open,f013_high,f013_low,f013_settle,f014_open,f014_high,f014_low,f014_settle,f015_open,f015_high,f015_low,f015_settle,f016_open,f016_high,f016_low,f016_settle,f017_open,f017_high,f017_low,f017_settle,f018_open,f018_high,f018_low,f018_settle,f019_open,f019_high,f019_low,f019_settle,f020_open,f020_high,f020_low,f020_settle,f021_open,f021_high,f021_low,f021_settle,f022_open,f022_high,f022_low,f022_settle,f023_open,f023_high,f023_low,f023_settle,f024_open,f024_high,f024_low,f024_settle,f025_open,f025_high,f025_low,f025_settle,f026_open,f026_high,f026_low,f026_settle,f027_open,f027_high,f027_low,f027_settle,f028_open,f028_high,f028_low,f028_settle,f029_open,f029_high,f029_low,f029_settle,f030_open,f030_high,f030_low,f030_settle,f031_open,f031_high,f031_low,f031_settle,f032_open,f032_high,f032_low,f032_settle,f033_open,f033_high,f033_low,f033_settle,f034_open,f034_high,f034_low,f034_settle,f035_open,f035_high,f035_low,f035_settle,f036_open,f036_high,f036_low,f036_settle,f037_open,f037_high,f037_low,f037_settle,f038_open,f038_high,f038_low,f038_settle,f039_open,f039_high,f039_low,f039_settle,f040_open,f040_high,f040_low,f040_settle,f041_open,f041_high,f041_low,f041_settle,f042_open,f042_high,f042_low,f042_settle,f043_open,f043_high,f043_low,f043_settle,f044_open,f044_high,f044_low,f044_settle,f045_open,f045_high,f045_low,f045_settle,f046_open,f046_high,f046_low,f046_settle,f047_open,f047_high,f047_low,f047_settle,f048_open,f048_high,f048_low,f048_settle,f049_open,f049_high,f049_low,f049_settle,f050_open,f050_high,f050_low,f050_settle,f051_open,f051_high,f051_low,f051_settle,f052_open,f052_high,f052_low,f052_settle,f053_open,f053_high,f053_low,f053_settle,f054_open,f054_high,f054_low,f054_settle,f055_open,f055_high,f055_low,f055_settle,f056_open,f056_high,f056_low,f056_settle,f057_open,f057_high,f057_low,f057_settle,f058_open,f058_high,f058_low,f058_settle,f059_open,f059_high,f059_low,f059_settle,f060_open,f060_high,f060_low,f060_settle,f061_open,f061_high,f061_low,f061_settle,f062_open,f062_high,f062_low,f062_settle,f063_open,f063_high,f063_low,f063_settle,f064_open,f064_high,f064_low,f064_settle,f065_open,f065_high,f065_low,f065_settle,f066_open,f066_high,f066_low,f066_settle,f067_open,f067_high,f067_low,f067_settle,f068_open,f068_high,f068_low,f068_settle,f069_open,f069_high,f069_low,f069_settle,f070_open,f070_high,f070_low,f070_settle,f071_open,f071_high,f071_low,f071_settle,f072_open,f072_high,f072_low,f072_settle,f073_open,f073_high,f073_low,f073_settle,f074_open,f074_high,f074_low,f074_settle,f075_open,f075_high,f075_low,f075_settle,f076_open,f076_high,f076_low,f076_settle,f077_open,f077_high,f077_low,f077_settle,f078_open,f078_high,f078_low,f078_settle,f079_open,f079_high,f079_low,f079_settle,f080_open,f080_high,f080_low,f080_settle,f081_open,f081_high,f081_low,f081_settle,f082_open,f082_high,f082_low,f082_settle,f083_open,f083_high,f083_low,f083_settle,f084_open,f084_high,f084_low,f084_settle,f085_open,f085_high,f085_low,f085_settle,f086_open,f086_high,f086_low,f086_settle,f087_open,f087_high,f087_low,f087_settle,f088_open,f088_high,f088_low,f088_settle,f089_open,f089_high,f089_low,f089_settle,f090_open,f090_high,f090_low,f090_settle,f091_open,f091_high,f091_low,f091_settle,f092_open,f092_high,f092_low,f092_settle,f093_open,f093_high,f093_low,f093_settle,f094_open,f094_high,f094_low,f094_settle,f095_open,f095_high,f095_low,f095_settle,f096_open,f096_high,f096_low,f096_settle,f097_open,f097_high,f097_low,f097_settle,f098_open,f098_high,f098_low,f098_settle,f099_open,f099_high,f099_low,f099_settle,f100_open,f100_high,f100_low,f100_settle,f101_open,f101_high,f101_low,f101_settle,f102_open,f102_high,f102_low,f102_settle,f103_open,f103_high,f103_low,f103_settle,f104_open,f104_high,f104_low,f104_settle,f105_open,f105_high,f105_low,f105_settle,f106_open,f106_high,f106_low,f106_settle,f107_open,f107_high,f107_low,f107_settle,f108_open,f108_high,f108_low,f108_settle,f109_open,f109_high,f109_low,f109_settle,f110_open,f110_high,f110_low,f110_settle,f111_open,f111_high,f111_low,f111_settle,f112_open,f112_high,f112_low,f112_settle,f113_open,f113_high,f113_low,f113_settle,f114_open,f114_high,f114_low,f114_settle,f115_open,f115_high,f115_low,f115_settle,f116_open,f116_high,f116_low,f116_settle,f117_open,f117_high,f117_low,f117_settle,f118_open,f118_high,f118_low,f118_settle,f119_open,f119_high,f119_low,f119_settle,f120_open,f120_high,f120_low,f120_settle,f121_open,f121_high,f121_low,f121_settle,f122_open,f122_high,f122_low,f122_settle,f123_open,f123_high,f123_low,f123_settle,f124_open,f124_high,f124_low,f124_settle,f125_open,f125_high,f125_low,f125_settle,f126_open,f126_high,f126_low,f126_settle,f127_open,f127_high,f127_low,f127_settle,f128_open,f128_high,f128_low,f128_settle,f129_open,f129_high,f129_low,f129_settle,f130_open,f130_high,f130_low,f130_settle,f131_open,f131_high,f131_low,f131_settle,f132_open,f132_high,f132_low,f132_settle,f133_open,f133_high,f133_low,f133_settle,f134_open,f134_high,f134_low,f134_settle,f135_open,f135_high,f135_low,f135_settle,f136_open,f136_high,f136_low,f136_settle,f137_open,f137_high,f137_low,f137_settle,week
2030,447.9043848,469.78825500000005,459.1040191200001,55.914,57.42999999999999,54.69199999999999,56.234,52.074,53.602,51.184000000000005,52.484,0.6397,0.64052,0.6386000000000001,0.63958,30.709999999999997,30.912,29.971999999999998,30.160000000000004,31.054000000000002,31.22,30.396000000000004,30.562,1.47776,1.48112,1.4764599999999999,1.4799,1.48184,1.48184,1.48184,1.48184,344.8,347.25,335.15,337.7,355.5,357.4,347.2,348.6,366.0,368.15,356.75,358.9,0.79374,0.7950799999999999,0.7924,0.79374,0.7946799999999999,0.7957,0.7946799999999999,0.7957,48.402,48.942,45.112,45.501999999999995,49.791999999999994,50.333999999999996,46.696000000000005,47.114000000000004,51.038,51.69599999999999,48.227999999999994,48.666,14.213999999999999,14.402000000000001,14.047999999999998,14.228,14.044,14.126000000000001,13.862,13.940000000000001,1.26894,1.2760600000000002,1.25718,1.26882,1.2641,1.27032,1.26094,1.2689800000000002,98.15299999999999,98.204,98.08200000000001,98.153,98.17699999999999,98.24199999999999,98.09899999999999,98.17500000000001,98.134,98.20599999999999,98.057,98.137,853.6,873.9,819.15,849.5,99.615,99.657,99.601,99.62899999999999,99.631,99.671,99.62100000000001,99.642,117.853125,118.228125,117.690625,118.046875,782.6200000000001,791.1,759.6200000000001,769.6600000000001,782.4399999999999,790.6,762.16,770.9800000000001,1.5529,1.5648000000000002,1.4978,1.5167000000000002,1.5709,1.5876,1.4984,1.5257999999999998,1.607,1.6259599999999998,1.5346199999999999,1.54358,1.62944,1.64674,1.56314,1.5703399999999998,10782.2,10795.0,10782.2,10795.0,10833.0,10833.0,10833.0,10833.0,546.2,549.3,531.3,534.25,551.6,554.3,542.3,544.65,184.61999999999998,186.8,181.9,183.07999999999998,197.56,199.38,194.22,195.14000000000001,84.64000000000001,85.14,83.465,83.85499999999999,86.66,87.02000000000001,85.35,85.725,64.91000000000001,65.25,64.08500000000001,64.60999999999999,71.41499999999999,71.56,70.52000000000001,70.92999999999999,479.7200000000001,479.7200000000001,479.7200000000001,479.7200000000001,479.36,479.36,479.36,479.36,71790.0,71790.0,71686.0,71686.0,70300.0,70300.0,70300.0,70300.0,0.5269000000000001,0.5301000000000001,0.5229199999999999,0.52688,6.3792,6.453,6.138800000000001,6.2268,6.381200000000001,6.463799999999999,6.171799999999999,6.2552,6.365799999999999,6.4184,6.156,6.2362,8192.0,8345.0,7907.0,8123.0,8123.0,8123.0,8123.0,8123.0,1141.9,1168.65,1098.9,1141.5,214.05,219.8,211.35,214.6,223.85,224.1,223.85,224.1,177.91,179.39000000000001,168.25,171.70999999999998,822.14,839.1,792.5200000000001,801.6599999999999,1.07578,1.0911,1.0033999999999998,1.01634,1.10748,1.12302,1.04402,1.05562,13.41,13.482,13.336000000000002,13.415000000000001,13.451999999999998,13.584,13.394,13.523000000000001,437.5799999999999,452.5400000000001,423.55999999999995,439.88,831.0,836.4,814.4,819.5,837.0,841.6,820.6,825.3,842.8,846.1,830.45,833.85,0.82844,0.8325000000000001,0.82844,0.8325000000000001,9.602,9.769,9.276,9.4786,246.8,248.7,242.94,245.26,247.5,248.84,240.7,245.6,841.8,867.9,820.8,849.4599999999998,848.8799999999999,864.64,820.24,848.8799999999999,108.3265625,108.428125,108.0953125,108.2375,122.821875,123.5875,122.496875,123.2375,131.20625,132.615625,130.75625,132.225,130.646875,131.034375,130.646875,131.034375,518.8,523.65,503.7,507.55,528.1,529.15,519.55,521.05,544.7,546.4,531.8,534.05,8420.8,8606.8,8151.6,8408.2,8373.6,8476.0,8289.4,8391.8,4545.8,4655.5,4384.0,4522.0,4544.9,4669.5,4438.2,4550.2,2353.8,2407.4,2265.8,2335.4,2279.6,2336.2,2220.4,2283.6,123.65799999999999,124.60799999999999,123.21,123.9,123.576,123.694,123.16199999999999,123.374,115.335,115.71600000000001,114.96300000000001,115.374,115.66499999999999,115.66499999999999,115.66499999999999,115.66499999999999,107.05799999999999,107.22999999999999,106.958,107.11399999999999,107.21099999999998,107.21099999999998,107.21099999999998,107.21099999999998,75.36,75.36,75.36,75.36,75.15,75.15,75.15,75.15,46.809999999999995,47.486000000000004,43.763999999999996,44.174,48.902,49.7,46.025999999999996,46.452000000000005,51.034000000000006,51.660000000000004,48.134,48.496,2189.6,2236.6,2121.4,2181.2,46.172000000000004,46.642,44.494,44.986000000000004,46.048,46.510000000000005,44.546,44.948,87.603,88.328,87.228,87.74,88.325,88.421,88.253,88.31800000000001,498.85,505.65,478.9,487.05,507.95,515.55,491.0,498.2,111.63000000000002,112.45,108.36000000000001,109.21000000000001,114.42,114.88,111.13000000000002,111.78999999999999,54.910000000000004,56.220000000000006,54.08,54.95,55.968,56.568,55.198,55.52,1.47738,1.47738,1.47738,1.47738,1.4769400000000001,1.4769400000000001,1.4769400000000001,1.4769400000000001,1.57124,1.57368,1.54314,1.54358,1.57272,1.57272,1.5703399999999998,1.5703399999999998,72.86,74.9,71.4,72.67999999999999,76.36,78.39,75.04999999999998,76.16,11.418000000000001,11.484,11.106,11.16,11.882000000000001,11.932,11.592000000000002,11.645999999999999,48.03,48.742,45.106,45.501999999999995,49.386,50.188,46.726000000000006,47.114000000000004,1499.0,1518.0,1466.8,1496.4,1498.0,1517.2,1466.4,1496.0,97.37100000000001,97.451,97.311,97.381,97.624,97.718,97.55499999999999,97.626,97.63,97.74199999999999,97.536,97.668,97.848,97.94,97.758,97.85000000000001,118.806,119.774,118.446,119.17,119.89000000000001,119.89000000000001,119.89000000000001,119.89000000000001,4094.0,4163.2,4011.1,4076.6,4043.0,4074.0,4023.7,4051.2,588.8,592.3,572.6,577.1,591.4,595.05,577.0,580.1,499.2,506.1,492.0,500.66,501.06000000000006,501.06000000000006,501.06000000000006,501.06000000000006,11802.0,11856.0,11545.0,11676.0,11756.0,11891.0,11596.0,11687.0,27552.0,27748.0,27158.0,27336.0,26234.0,26428.0,25914.0,26134.0,10751.0,10935.0,10626.0,10694.0,10042.0,10103.0,9896.0,9985.0,9318.0,9469.0,9172.0,9272.0,9395.0,9521.0,9287.0,9362.0,2030.0
2031,447.8988206800001,471.53460498000004,459.8414612,55.230000000000004,55.78399999999999,53.782,54.854,53.178,53.879999999999995,51.988,52.998000000000005,0.65968,0.66182,0.65744,0.6584200000000001,30.436,31.1,30.169999999999998,30.613999999999997,30.82,31.400000000000006,30.598000000000003,30.99,1.4879799999999999,1.48982,1.4846799999999998,1.4865199999999998,1.48752,1.48752,1.4872599999999998,1.4872599999999998,335.2,350.1,332.25,344.95,346.75,359.4,343.05,355.8,356.3,371.45,353.9,365.95,0.80182,0.8020399999999999,0.7996,0.79982,0.8012,0.8012,0.8012,0.8012,43.827999999999996,46.414,42.374,44.712,46.315999999999995,50.354,44.94,47.4,48.494,52.48,47.08,49.605999999999995,14.218,14.312000000000001,13.924000000000001,13.988,13.658000000000001,13.693999999999999,13.429999999999998,13.51,1.29634,1.31416,1.29048,1.30836,1.29886,1.31068,1.29572,1.30718,98.293,98.356,98.273,98.337,98.27,98.333,98.248,98.31800000000001,98.187,98.251,98.161,98.23100000000001,887.25,906.55,866.3,889.7,99.715,99.75,99.688,99.712,99.703,99.73400000000001,99.681,99.70000000000002,117.940625,118.103125,117.6875,118.003125,786.84,808.4799999999999,780.1600000000001,799.88,789.24,808.8599999999999,783.76,801.54,1.4608,1.4983999999999997,1.4216,1.4632999999999998,1.4636,1.5215,1.4148,1.4754999999999998,1.4578400000000002,1.51816,1.41194,1.466,1.4979400000000003,1.54772,1.4470800000000001,1.4968400000000002,10889.2,10889.2,10888.0,10888.0,10921.6,10922.8,10921.6,10922.8,522.6,537.5,519.2,527.1,535.8,544.6,532.75,537.0,173.2,176.3,170.16,172.56,186.38,189.21999999999997,183.85999999999999,186.66000000000003,82.89500000000001,83.615,82.63499999999999,83.075,84.83,85.52000000000001,84.47,85.015,63.370000000000005,63.995000000000005,62.839999999999996,63.205,68.89000000000001,69.375,68.44000000000001,68.66,507.38,513.8199999999999,501.78000000000003,508.48,508.48,508.48,508.48,508.48,72626.0,72706.0,72626.0,72706.0,71356.0,71356.0,71356.0,71356.0,0.5377799999999999,0.54588,0.5340399999999998,0.5399200000000001,5.646,5.711400000000001,5.495599999999999,5.583399999999999,5.682999999999999,5.7534,5.5458,5.6334,5.686400000000001,5.78,5.579600000000001,5.6697999999999995,8608.0,8820.0,8491.0,8692.0,8692.0,8692.0,8692.0,8692.0,1201.5,1236.8,1178.4,1211.5,208.2,210.45,206.6,209.8,219.6,219.6,219.3,219.3,177.21999999999997,184.60999999999999,171.95999999999998,179.93,823.36,848.14,809.0799999999999,832.6800000000001,0.9738399999999998,1.03762,0.94378,1.00464,1.0275000000000003,1.0868200000000001,0.99584,1.0564399999999998,14.396,14.498999999999999,14.396,14.470999999999998,14.363999999999999,14.483,14.218,14.365,465.76000000000005,479.68,449.14000000000004,466.94000000000005,828.6,844.7,821.9,834.7,834.5,849.3,825.8,839.05,844.8,853.75,839.1,848.6,0.8413,0.8416599999999999,0.8407,0.8408399999999998,9.952,10.25,9.85,10.1022,248.45999999999998,253.42,246.24,250.9,248.9,252.61999999999998,246.56,250.8,891.1600000000001,906.4,871.82,889.64,888.9399999999999,903.1600000000001,875.5200000000001,888.9399999999999,108.2359375,108.346875,107.9703125,108.215625,123.365625,123.7875,122.665625,123.44375,133.990625,134.721875,132.953125,134.171875,132.990625,132.990625,132.990625,132.990625,496.4,510.8,493.0,502.0,517.25,518.15,514.55,515.15,523.3,530.1,518.7,527.85,8686.2,8848.6,8500.4,8697.6,8648.0,8706.8,8598.6,8689.0,4721.5,4834.9,4669.1,4778.6,4751.0,4860.2,4704.3,4808.0,2447.6,2506.2,2412.4,2474.0,2394.6,2454.2,2365.4,2423.4,122.922,123.252,122.0,122.33000000000001,122.07600000000002,122.12,121.25,121.45600000000002,114.48499999999999,114.744,113.89000000000001,114.174,114.39200000000001,114.39200000000001,114.39200000000001,114.39200000000001,106.72999999999999,106.84099999999998,106.49600000000001,106.61200000000001,106.69800000000001,106.69800000000001,106.69800000000001,106.69800000000001,78.97999999999999,78.97999999999999,78.97999999999999,78.97999999999999,78.98,78.98,78.98,78.98,43.5352,46.172399999999996,41.9072,44.5496,45.9864,48.57280000000001,44.4932,47.0752,48.26879999999999,50.643600000000006,46.7864,49.2936,2304.0,2366.2,2279.4,2344.8,43.448,44.772000000000006,42.928,43.77,43.291999999999994,44.70399999999999,42.966,43.87,86.388,86.713,85.355,85.68799999999999,86.339,86.44500000000001,85.92800000000003,86.144,456.95,474.15,443.65,454.85,470.7,485.7,456.35,467.3,109.35999999999999,112.17,108.55,111.05,112.2,114.42999999999999,111.33000000000001,113.59,56.45,58.50999999999999,55.69,57.278,57.61,58.894000000000005,56.879999999999995,58.146,1.4862,1.4904199999999999,1.48112,1.4861,1.48362,1.48362,1.48362,1.48362,1.47194,1.50576,1.44602,1.466,1.5245199999999999,1.52622,1.48928,1.4968400000000002,75.3,77.67999999999999,74.25,76.22,76.66,78.2,75.22999999999999,76.38000000000001,11.303999999999998,11.707999999999998,11.17,11.524,11.829999999999998,12.190000000000001,11.680000000000001,12.01,43.876,46.386,42.391999999999996,44.712,46.385999999999996,48.88799999999999,44.928,47.4,1571.6,1615.0,1560.6,1603.6,1570.0,1610.6,1563.8,1600.8,97.28299999999999,97.335,97.221,97.279,97.488,97.545,97.401,97.46699999999998,97.72200000000001,97.798,97.68800000000002,97.748,97.872,97.95599999999999,97.81,97.886,118.732,119.002,118.03000000000002,118.29400000000001,119.01399999999998,119.01399999999998,119.01399999999998,119.01399999999998,4274.9,4355.8,4228.8,4309.8,4279.5,4285.0,4275.3,4285.0,572.65,592.9,568.05,581.35,572.35,590.1,569.15,579.4,512.2,522.78,503.76000000000005,513.28,514.88,514.88,514.88,514.88,10472.0,10854.0,10218.0,10504.0,10612.0,10838.0,10360.0,10553.0,25650.0,26288.0,24996.0,25626.0,24068.0,24754.0,23456.0,24084.0,10031.0,10311.0,9862.0,10082.0,9141.0,9495.0,8918.0,9230.0,9060.0,9255.0,8897.0,9125.0,9117.0,9304.0,8933.0,9167.0,2031.0
2032,449.94041552,484.94151641999997,459.93909142,52.938,53.49400000000001,50.734,51.364,51.181999999999995,51.458000000000006,49.17999999999999,49.662,0.68136,0.68446,0.6779999999999999,0.6820599999999999,31.144,31.558,30.506000000000007,30.840000000000003,31.426,31.703999999999997,30.894,31.186,1.52496,1.52724,1.5179799999999999,1.52026,1.5203599999999997,1.5203599999999997,1.5203599999999997,1.5203599999999997,387.3,393.4,377.3,385.8,398.4,404.0,388.9,396.7,409.4,414.1,399.4,407.25,0.8234,0.8256400000000002,0.82158,0.82332,0.8245000000000001,0.8245000000000001,0.8245000000000001,0.8245000000000001,44.2408,45.987199999999994,41.4764,42.1524,47.290800000000004,49.1548,45.0404,45.647999999999996,49.7744,51.378,47.48,47.983200000000004,12.809999999999999,12.953999999999999,12.484,12.610000000000001,12.815999999999999,12.904,12.506,12.636000000000001,1.39246,1.42362,1.37686,1.4005800000000002,1.3920599999999999,1.42026,1.37668,1.3983400000000001,98.687,98.76599999999999,98.63000000000001,98.726,98.64200000000001,98.739,98.57900000000001,98.68700000000001,98.55799999999999,98.65799999999999,98.48100000000001,98.602,893.5,908.25,872.3,892.35,99.77000000000001,99.81299999999999,99.74,99.78999999999999,99.74600000000001,99.79499999999999,99.727,99.77400000000002,119.534375,119.859375,119.375,119.61875,848.5799999999999,864.5199999999999,835.46,849.14,849.1600000000001,865.0,837.2,850.1800000000001,1.3803,1.3922,1.327,1.3436,1.391,1.4195,1.3335000000000001,1.3569,1.46158,1.53324,1.4151,1.4255599999999997,1.48578,1.53982,1.44014,1.4494600000000002,11195.4,11223.2,11178.6,11208.4,11238.0,11238.0,11238.0,11238.0,567.0,578.1,560.8,571.95,576.8,585.75,573.95,583.05,172.1,175.98000000000002,169.66,173.71999999999997,186.57999999999998,193.18,184.35999999999999,190.62,85.36999999999999,86.425,84.55499999999999,85.99000000000001,87.62,88.9,87.05999999999999,88.465,62.410000000000004,62.754999999999995,62.085,62.364999999999995,68.85000000000001,69.35999999999999,68.72,69.19,517.6,527.1,508.9,519.8799999999999,519.8799999999999,519.8799999999999,519.8799999999999,519.8799999999999,74126.0,74352.0,74122.0,74294.0,72774.0,72774.0,72774.0,72774.0,0.5668599999999999,0.58002,0.5599400000000001,0.5705600000000001,5.6394,5.791600000000001,5.4796000000000005,5.5794,5.692199999999999,5.8222000000000005,5.523000000000001,5.6238,5.6934,5.8386,5.557800000000001,5.655199999999999,8840.0,8942.0,8640.0,8807.0,8807.0,8807.0,8807.0,8807.0,1219.6,1238.7,1193.05,1220.2,220.9,223.75,218.35,221.0,228.75,230.7,228.15,230.1,177.92999999999998,181.19,175.12,177.82,850.28,870.6200000000001,842.36,853.82,1.02678,1.0803600000000002,0.99122,1.00292,1.07806,1.12112,1.03282,1.0439600000000002,14.963,15.029000000000002,14.912,15.004000000000001,15.038,15.095999999999998,14.843,14.963999999999999,473.52,487.08000000000004,462.58000000000004,476.96000000000004,866.4,871.1,852.7,861.25,869.4,874.2,856.3,865.7,878.4,883.25,870.9,876.95,0.8985199999999999,0.9089,0.89398,0.9044800000000001,10.919,11.153,10.673,10.913999999999998,262.0,264.65999999999997,258.74000000000007,262.96,262.4,267.64000000000004,258.91999999999996,262.96000000000004,893.1800000000001,908.0799999999999,872.5799999999999,892.3799999999999,890.6600000000001,900.5600000000001,877.0200000000001,890.6600000000001,108.5875,108.778125,108.4171875,108.665625,126.66875,127.30625,126.371875,126.775,138.165625,139.31875,137.821875,138.821875,137.59375,137.59375,137.59375,137.59375,546.8,556.8,539.1,551.25,563.9,567.55,559.45,564.05,574.7,579.9,571.0,576.35,8719.0,8849.2,8528.4,8692.4,8686.0,8778.2,8600.2,8682.4,4761.9,4828.9,4665.3,4737.9,4786.8,4848.7,4694.3,4765.6,2465.2,2497.0,2403.8,2447.6,2410.2,2443.8,2355.0,2396.4,123.494,124.314,123.2,123.804,122.732,123.244,122.582,122.83800000000001,115.08900000000001,115.553,114.94800000000001,115.29,115.49000000000001,115.49000000000001,115.49000000000001,115.49000000000001,107.024,107.21700000000001,106.971,107.12899999999999,107.13699999999999,107.2,107.13699999999999,107.2,81.36,81.36,81.36,81.36,81.27,81.27,81.27,81.27,46.1092,48.1972,44.4848,45.0492,48.528000000000006,50.4992,46.827200000000005,47.3712,50.6588,52.322799999999994,48.807599999999994,49.282000000000004,2574.4,2662.4,2528.2,2602.4,44.61,45.68399999999999,44.074,44.95399999999999,45.346,46.174,44.782000000000004,45.552,81.71900000000001,82.56800000000001,80.35999999999999,81.561,82.33000000000001,82.751,81.60300000000001,81.987,465.85,484.25,452.75,464.9,474.7,492.3,461.45,473.2,112.15,113.14000000000001,110.6,111.47999999999999,114.7,115.4,113.16999999999999,113.8,56.6,58.65,56.25,57.624,57.54,59.339999999999996,57.44,58.83200000000001,1.52116,1.53754,1.50604,1.52044,1.51466,1.51466,1.51466,1.51466,1.46226,1.4685399999999997,1.4253799999999999,1.4255599999999997,1.4758200000000001,1.4758200000000001,1.4494600000000002,1.4494600000000002,76.82000000000001,78.14,74.34,76.45,76.50999999999999,78.2,74.38,76.66,11.702000000000002,11.860000000000001,11.378,11.540000000000001,12.272,12.404,11.931999999999999,12.1,45.1212,46.7688,42.5084,43.13440000000001,48.0884,49.6668,45.5752,46.175200000000004,1719.4,1759.6,1686.0,1737.4,1710.2,1745.4,1686.2,1728.6,97.46199999999999,97.54400000000001,97.43,97.494,97.677,97.756,97.62700000000001,97.703,98.00800000000001,98.1,97.74199999999999,98.02399999999999,98.09599999999999,98.192,97.81800000000001,98.10199999999999,120.71199999999999,121.40799999999999,120.426,121.03200000000001,121.752,121.752,121.752,121.752,4286.7,4332.5,4213.0,4273.9,4237.6,4237.6,4237.6,4237.6,607.1,622.7,601.9,614.3,606.75,622.75,602.45,614.6,515.8399999999999,522.9399999999999,507.06000000000006,517.14,519.14,519.14,519.14,519.14,10461.0,10720.0,10392.0,10553.0,10562.0,10764.0,10433.0,10596.0,25282.0,25598.0,25050.0,25308.0,23534.0,23840.0,23262.0,23554.0,10384.0,10491.0,10220.0,10370.0,9786.0,10022.0,9673.0,9871.0,9275.0,9431.0,9212.0,9305.0,9179.0,9370.0,9124.0,9268.0,2032.0
